# Bivariate results
# Nyquist frequency: 0.4
# Actual number of segments: 3
# Effective number of segments: 3
# Segment start and end points: [[0, 185], [185, 305], [305, 459]]
# Segments detrended: True
# Trend type: linear
# Window applied: None
# Segment-averaged -6dB main lobe half width: 0.007665767542899817
# Rayleigh resolution (1/2 best-case resolution limit): 0.0019095697758963275
# C2xy 5% FAP (analytical): 0.7763932022500211
# C2xy 1% FAP (analytical): 0.9
# C2xy 0.1% FAP (analytical): 0.9683772233983162
# Number of bootstrap iterations: 10000
# Sxx 5% FAP (bootstrap): 0.17204801436198353
# Sxx 1% FAP (bootstrap): 0.19802381570165234
# Syy 5% FAP (bootstrap): 4.418430025201899e-05
# Syy 1% FAP (bootstrap): 5.103410245087288e-05
# Sxx 0.1% FAP (bootstrap): 0.2348886361539738
# Syy 0.1% FAP (bootstrap): 5.8750823139899746e-05
# frequency,Welch_pow_x,Welch_pow_y,cross_real,cross_imag,phase,coh,coh_raw,coh_transformed,coh_boot_FAP_5,coh_transformed_boot_FAP_5,coh_boot_FAP_1,coh_transformed_boot_FAP_1,coh_boot_FAP_01,coh_transformed_boot_FAP_01
2.56214149e-02,2.82159233e-05,7.12367182e-05,7.06808592e-01,-8.13931222e-01,-1.74667507e+02,0.00000000e+00,1.55602028e-01,0.00000000e+00,7.81534676e-01,2.09860317e+00,9.03750483e-01,2.98463736e+00,9.69329267e-01,4.16214056e+00
2.60038241e-02,2.70733523e-05,7.07895784e-05,5.93324676e-01,-8.81938873e-01,1.79724894e+02,0.00000000e+00,1.58669527e-01,0.00000000e+00,7.89066228e-01,2.13790491e+00,9.13336039e-01,3.09456560e+00,9.72527118e-01,4.27387151e+00
2.63862333e-02,2.52697400e-05,6.90127151e-05,4.73197250e-01,-1.03363929e+00,1.77701702e+02,0.00000000e+00,1.99446351e-01,0.00000000e+00,7.88059302e-01,2.13257965e+00,9.12503158e-01,3.08456552e+00,9.62161196e-01,3.94847548e+00
2.67686424e-02,2.41625718e-05,6.73374471e-05,4.33687761e-01,-1.19188485e+00,-1.78528012e+02,8.65704248e-02,2.66104585e-01,1.73575336e-01,7.94133346e-01,2.16504875e+00,9.04584888e-01,2.99378250e+00,9.73000587e-01,4.29149570e+00
2.71510516e-02,2.45335804e-05,6.62098019e-05,4.72814798e-01,-1.27934773e+00,-1.74804129e+02,1.48720140e-01,3.08233685e-01,2.99662746e-01,7.88043953e-01,2.13249863e+00,9.13120792e-01,3.09197294e+00,9.75520597e-01,4.39075529e+00
2.75334608e-02,2.58040250e-05,6.50755814e-05,5.24688246e-01,-1.28976019e+00,-1.77803917e+02,1.52390267e-01,3.10746886e-01,3.07173249e-01,7.85268113e-01,2.11793371e+00,9.09469563e-01,3.04889485e+00,9.72604028e-01,4.27671428e+00
2.79158700e-02,2.66018042e-05,6.32900759e-05,5.36923900e-01,-1.27256749e+00,1.72441352e+02,1.43941291e-01,3.04965575e-01,2.89895892e-01,7.91334407e-01,2.14998317e+00,9.03699975e-01,2.98408613e+00,9.71993718e-01,4.25437290e+00
2.82982792e-02,2.61823428e-05,6.07378407e-05,5.12898973e-01,-1.26795897e+00,1.61046856e+02,1.60952417e-01,3.16621254e-01,3.24728577e-01,7.86369338e-01,2.12369191e+00,9.04281767e-01,2.99045143e+00,9.76448610e-01,4.42987352e+00
2.86806883e-02,2.51863982e-05,5.76707969e-05,4.87310044e-01,-1.27393394e+00,1.55203361e+02,2.01585770e-01,3.44717492e-01,4.08769891e-01,7.89222570e-01,2.13873375e+00,9.09038313e-01,3.04391727e+00,9.58834517e-01,3.86250603e+00
2.90630975e-02,2.48779658e-05,5.42868741e-05,4.79348292e-01,-1.26981461e+00,1.59229773e+02,2.33612347e-01,3.67123314e-01,4.76013896e-01,7.93922657e-01,2.16390839e+00,9.00666232e-01,2.95147632e+00,9.57338344e-01,3.82604087e+00
