# Bivariate results
# Nyquist frequency: 0.4
# Actual number of segments: 3
# Effective number of segments: 3
# Segment start and end points: [[0, 185], [185, 305], [305, 459]]
# Segments detrended: True
# Trend type: linear
# Window applied: None
# Segment-averaged -6dB main lobe half width: 0.007665767542899817
# Rayleigh resolution (1/2 best-case resolution limit): 0.0019095697758963275
# C2xy 5% FAP (analytical): 0.7763932022500211
# C2xy 1% FAP (analytical): 0.9
# C2xy 0.1% FAP (analytical): 0.9683772233983162
# Number of bootstrap iterations: 10000
# Sxx 5% FAP (bootstrap): 0.006895912311251728
# Sxx 1% FAP (bootstrap): 0.00794326479528185
# Syy 5% FAP (bootstrap): 4.4244987306551874e-05
# Syy 1% FAP (bootstrap): 5.0831194570024794e-05
# Sxx 0.1% FAP (bootstrap): 0.009847965040995232
# Syy 0.1% FAP (bootstrap): 6.0139401204620424e-05
# frequency,Welch_pow_x,Welch_pow_y,cross_real,cross_imag,phase,coh,coh_raw,coh_transformed,coh_boot_FAP_5,coh_transformed_boot_FAP_5,coh_boot_FAP_1,coh_transformed_boot_FAP_1,coh_boot_FAP_01,coh_transformed_boot_FAP_01
1.14722753e-02,2.00600643e-03,1.12672008e-05,9.04975001e+00,6.03710726e-02,1.60883200e+01,9.42739682e-01,9.43792767e-01,3.52424661e+00,8.07847814e-01,2.24160468e+00,9.16552378e-01,3.13406425e+00,9.68733458e-01,4.14259839e+00
1.18546845e-02,1.96964248e-03,1.03535934e-05,8.47673967e+00,1.75214680e-06,5.81301436e+01,9.15466666e-01,9.17723159e-01,3.12057062e+00,8.08215655e-01,2.24372430e+00,9.13856273e-01,3.10085836e+00,9.68514260e-01,4.13549964e+00
1.22370937e-02,1.87388707e-03,9.96882637e-06,7.97850310e+00,-3.15776610e-01,4.96406423e+01,8.84818049e-01,8.88930215e-01,2.79507351e+00,8.04988372e-01,2.22525033e+00,9.16774611e-01,3.13685128e+00,9.70758664e-01,4.21059332e+00
1.26195029e-02,1.80865386e-03,1.06250738e-05,8.05973336e+00,-5.06184719e-01,3.58281175e+01,8.79391481e-01,8.83885661e-01,2.74615340e+00,8.01150373e-01,2.20363194e+00,9.15340539e-01,3.11901393e+00,9.67388193e-01,4.09979003e+00
1.30019120e-02,1.80772413e-03,1.15597858e-05,8.49017240e+00,-2.09315705e-01,2.84254781e+01,8.95572672e-01,8.98974709e-01,2.89878487e+00,8.00022449e-01,2.19734931e+00,9.08033342e-01,3.03240235e+00,9.72068593e-01,4.25709015e+00
1.33843212e-02,1.81131887e-03,1.13833483e-05,8.46520637e+00,4.62853643e-01,3.25287584e+01,9.05074940e-01,9.07902270e-01,2.99918888e+00,7.90337061e-01,2.14465854e+00,9.12046665e-01,3.07912312e+00,9.67112907e-01,4.09124198e+00
1.37667304e-02,1.72994309e-03,9.63174504e-06,7.48179901e+00,9.56589614e-01,5.41777125e+01,8.85218522e-01,8.89303122e-01,2.79876889e+00,7.89795147e-01,2.14177391e+00,9.07911890e-01,3.03101885e+00,9.65147716e-01,4.03224660e+00
1.41491396e-02,1.53838502e-03,7.43988505e-06,5.94252147e+00,8.46821307e-01,6.61263754e+01,8.09114776e-01,8.19923909e-01,2.24892061e+00,7.86932108e-01,2.12664484e+00,9.09832956e-01,3.05310713e+00,9.67142030e-01,4.09214440e+00
1.45315488e-02,1.29550203e-03,6.41089410e-06,4.74495475e+00,3.29939272e-01,6.17776671e+01,6.81335498e-01,7.09471166e-01,1.66320486e+00,7.98411727e-01,2.18843187e+00,9.11954840e-01,3.07803190e+00,9.67303439e-01,4.09715694e+00
1.49139579e-02,1.07572029e-03,6.89010322e-06,4.30578146e+00,4.60884411e-02,5.61644688e+01,6.11102291e-01,6.51570092e-01,1.42135753e+00,8.02396694e-01,2.21061106e+00,9.13201461e-01,3.09294349e+00,9.71090835e-01,4.22218753e+00
