# Standard, non-uniform FFT-based periodogram
# Chosen Nyquist frequency: 0.4
# Rayleigh resolution: 0.0008126409775662672
# Detrended: True
# Trend type: linear
# Number of bootstrap iterations: 1000
# 5% FAP (bootstrap): 1.758654797113846e-05
# 1% FAP (bootstrap): 2.065145615545422e-05
# Window applied: None
# frequency,power
8.46310088e-02,2.15796501e-05
8.47664184e-02,1.98571922e-05
8.49018280e-02,1.94100210e-05
8.50372376e-02,2.00879557e-05
8.51726473e-02,2.14438696e-05
8.53080569e-02,2.27596170e-05
8.54434665e-02,2.30608537e-05
8.55788761e-02,2.13850888e-05
8.57142857e-02,1.73334200e-05
8.58496953e-02,1.15612051e-05
8.59851049e-02,5.73444420e-06
8.61205146e-02,1.79055814e-06
8.62559242e-02,8.85313923e-07
8.63913338e-02,2.72787442e-06
8.65267434e-02,5.79387558e-06
8.66621530e-02,8.28973883e-06
8.67975626e-02,9.19700085e-06
8.69329722e-02,8.68973154e-06
8.70683819e-02,7.71753703e-06
8.72037915e-02,7.17360528e-06
8.73392011e-02,7.32124133e-06
8.74746107e-02,7.85562559e-06
8.76100203e-02,8.41238342e-06
8.77454299e-02,8.98714736e-06
8.78808395e-02,9.87569928e-06
8.80162492e-02,1.12224815e-05
8.81516588e-02,1.26394059e-05
8.82870684e-02,1.32998708e-05
8.84224780e-02,1.24862406e-05
8.85578876e-02,1.01555642e-05
8.86932972e-02,7.04985557e-06
8.88287068e-02,4.24440393e-06
8.89641165e-02,2.48127395e-06
8.90995261e-02,1.79314144e-06
8.92349357e-02,1.66589693e-06
8.93703453e-02,1.54931847e-06
8.95057549e-02,1.27566701e-06
8.96411645e-02,1.07486391e-06
8.97765741e-02,1.24316513e-06
8.99119838e-02,1.80188751e-06
9.00473934e-02,2.44873754e-06
9.01828030e-02,2.81658637e-06
9.03182126e-02,2.78413314e-06
9.04536222e-02,2.56140258e-06
9.05890318e-02,2.49586500e-06
9.07244414e-02,2.79408691e-06
9.08598510e-02,3.40615528e-06
9.09952607e-02,4.14577276e-06
9.11306703e-02,4.89399032e-06
9.12660799e-02,5.67048580e-06
9.14014895e-02,6.50431148e-06
9.15368991e-02,7.24819229e-06
9.16723087e-02,7.55162484e-06
9.18077183e-02,7.06697929e-06
9.19431280e-02,5.73763736e-06
9.20785376e-02,3.91683501e-06
9.22139472e-02,2.19018813e-06
9.23493568e-02,1.02171044e-06
9.24847664e-02,4.96988031e-07
9.26201760e-02,3.60345802e-07
9.27555856e-02,2.97231723e-07
9.28909953e-02,2.09941655e-07
9.30264049e-02,2.50485174e-07
9.31618145e-02,5.96760344e-07
9.32972241e-02,1.19404267e-06
9.34326337e-02,1.72408518e-06
9.35680433e-02,1.86547335e-06
9.37034529e-02,1.63638674e-06
9.38388626e-02,1.50297056e-06
9.39742722e-02,2.10233252e-06
9.41096818e-02,3.74855067e-06
9.42450914e-02,6.10212127e-06
9.43805010e-02,8.29810520e-06
9.45159106e-02,9.48919735e-06
9.46513202e-02,9.42353605e-06
9.47867299e-02,8.61617589e-06
9.49221395e-02,7.95735274e-06
9.50575491e-02,8.02806343e-06
9.51929587e-02,8.63556103e-06
9.53283683e-02,8.93754272e-06
9.54637779e-02,8.08596108e-06
9.55991875e-02,5.91666389e-06
9.57345972e-02,3.15643880e-06
9.58700068e-02,9.70683834e-07
9.60054164e-02,1.74551709e-07
9.61408260e-02,6.94245795e-07
9.62762356e-02,1.68139491e-06
9.64116452e-02,2.18531860e-06
9.65470548e-02,1.85987005e-06
9.66824645e-02,1.16209357e-06
9.68178741e-02,9.10307395e-07
9.69532837e-02,1.58645673e-06
9.70886933e-02,2.97372332e-06
9.72241029e-02,4.43909076e-06
9.73595125e-02,5.61946441e-06
9.74949221e-02,6.89928976e-06
9.76303318e-02,9.19896499e-06
9.77657414e-02,1.31492725e-05
9.79011510e-02,1.82730016e-05
9.80365606e-02,2.28769439e-05
9.81719702e-02,2.48719180e-05
9.83073798e-02,2.30339708e-05
9.84427894e-02,1.78399770e-05
9.85781991e-02,1.12673244e-05
9.87136087e-02,5.66796928e-06
9.88490183e-02,2.47719381e-06
9.89844279e-02,1.61083296e-06
9.91198375e-02,1.88066097e-06
9.92552471e-02,2.02389044e-06
9.93906567e-02,1.55358109e-06
9.95260664e-02,8.62167533e-07
9.96614760e-02,6.37045992e-07
9.97968856e-02,1.16525764e-06
9.99322952e-02,2.11924796e-06
1.00067705e-01,2.95416718e-06
1.00203114e-01,3.51387636e-06
1.00338524e-01,4.27855724e-06
1.00473934e-01,6.00999749e-06
1.00609343e-01,9.07552223e-06
1.00744753e-01,1.30157152e-05
1.00880162e-01,1.67324298e-05
1.01015572e-01,1.91735903e-05
1.01150982e-01,1.99915456e-05
1.01286391e-01,1.96741211e-05
1.01421801e-01,1.90652630e-05
1.01557211e-01,1.86647460e-05
