# Welch's spectral window
# Measured half main lobe width: 0.005353728489483733
# frequency power
-2.627151051625239431e-01 7.200115722550634589e-02
-2.623326959847036566e-01 6.750222650855879081e-02
-2.619502868068833701e-01 9.748172896973252011e-02
-2.615678776290630836e-01 1.054923062999451461e-01
-2.611854684512428526e-01 8.760963796603778164e-02
-2.608030592734226216e-01 9.329272270621712104e-02
-2.604206500956023351e-01 1.626664502165373893e-01
-2.600382409177820486e-01 2.768432345408913808e-01
-2.596558317399617621e-01 3.771343243145720558e-01
-2.592734225621414756e-01 4.260975683988882934e-01
-2.588910133843212447e-01 4.386780840005872206e-01
-2.585086042065010137e-01 4.532792908362424655e-01
-2.581261950286807272e-01 4.841125667394772236e-01
-2.577437858508604407e-01 5.115268627213721553e-01
-2.573613766730401542e-01 5.144222863892090603e-01
-2.569789674952198677e-01 4.981788070382167088e-01
-2.565965583173996367e-01 4.834065549947546558e-01
-2.562141491395794057e-01 4.743215290606053736e-01
-2.558317399617591192e-01 4.506703825344395842e-01
-2.554493307839388327e-01 3.945511862025356531e-01
-2.550669216061185463e-01 3.176963390311531299e-01
-2.546845124282983153e-01 2.540005048091278361e-01
-2.543021032504780288e-01 2.253781146129855972e-01
-2.539196940726577978e-01 2.211443173703638299e-01
-2.535372848948375113e-01 2.136048279035989983e-01
-2.531548757170172248e-01 1.894269210717066665e-01
-2.527724665391969383e-01 1.605165169864194441e-01
-2.523900573613767073e-01 1.455199490106245108e-01
-2.520076481835564208e-01 1.472472701079296509e-01
-2.516252390057361898e-01 1.519745366256252395e-01
-2.512428298279159034e-01 1.474857714903364814e-01
-2.508604206500956169e-01 1.357561271021607008e-01
-2.504780114722753304e-01 1.264353207580691807e-01
-2.500956022944550994e-01 1.221377157899232457e-01
-2.497131931166348129e-01 1.148753802871419205e-01
-2.493307839388145541e-01 9.746824263266792854e-02
-2.489483747609942954e-01 7.546667376133850413e-02
-2.485659655831740089e-01 6.492965542021229830e-02
-2.481835564053537502e-01 7.723480082787136103e-02
-2.478011472275334914e-01 1.057558920784755913e-01
-2.474187380497132049e-01 1.280427977223279334e-01
-2.470363288718929462e-01 1.237577495257461135e-01
-2.466539196940726875e-01 9.449887799232621621e-02
-2.462715105162524010e-01 6.745588190265591755e-02
-2.458891013384321422e-01 7.553705700020277303e-02
-2.455066921606118835e-01 1.272516322280965728e-01
-2.451242829827915970e-01 1.936797379457237955e-01
-2.447418738049713383e-01 2.298230852411946024e-01
-2.443594646271510795e-01 2.158583348469353957e-01
-2.439770554493308208e-01 1.792859072470181780e-01
-2.435946462715105343e-01 1.717533912040881405e-01
-2.432122370936902755e-01 2.187009518371004491e-01
-2.428298279158700168e-01 2.916530991225069203e-01
-2.424474187380497303e-01 3.340464576370843486e-01
-2.420650095602294716e-01 3.167549869435220544e-01
-2.416826003824092128e-01 2.665961201625549060e-01
-2.413001912045889263e-01 2.380550521107849538e-01
-2.409177820267686676e-01 2.580867263981330151e-01
-2.405353728489484089e-01 3.014228878067155004e-01
-2.401529636711281224e-01 3.195588735689121052e-01
-2.397705544933078636e-01 2.895262475550927639e-01
-2.393881453154876049e-01 2.314779787483760842e-01
-2.390057361376673184e-01 1.823341586162242622e-01
-2.386233269598470597e-01 1.596494967488670536e-01
-2.382409177820268009e-01 1.537523885758101672e-01
-2.378585086042065144e-01 1.487501635942790335e-01
-2.374760994263862557e-01 1.418065721706640581e-01
-2.370936902485659969e-01 1.392240659945002401e-01
-2.367112810707457105e-01 1.403230029291221426e-01
-2.363288718929254517e-01 1.339987783087905338e-01
-2.359464627151051930e-01 1.137217428792917512e-01
-2.355640535372849065e-01 9.153065817098926527e-02
-2.351816443594646477e-01 9.175436310314680211e-02
-2.347992351816443890e-01 1.289028347437569666e-01
-2.344168260038241025e-01 1.921316237063246113e-01
-2.340344168260038438e-01 2.514255155843642120e-01
-2.336520076481835850e-01 2.790100183133791822e-01
-2.332695984703632985e-01 2.674405495250853915e-01
-2.328871892925430398e-01 2.321713022485201727e-01
-2.325047801147227811e-01 1.999979108714397824e-01
-2.321223709369025223e-01 1.924213936652852119e-01
-2.317399617590822358e-01 2.130910666853653712e-01
-2.313575525812619771e-01 2.458307077544502894e-01
-2.309751434034417183e-01 2.652762919360907579e-01
-2.305927342256214319e-01 2.544180555637930996e-01
-2.302103250478011731e-01 2.165734976966114389e-01
-2.298279158699809144e-01 1.718991445547392583e-01
-2.294455066921606279e-01 1.412353848309301219e-01
-2.290630975143403691e-01 1.313972403083180085e-01
-2.286806883365201104e-01 1.340281920717400765e-01
-2.282982791586998239e-01 1.367890313297027427e-01
-2.279158699808795652e-01 1.349122878422411576e-01
-2.275334608030593064e-01 1.329677286001098302e-01
-2.271510516252390199e-01 1.371527008994552488e-01
-2.267686424474187612e-01 1.466222656536523006e-01
-2.263862332695985025e-01 1.525161218279554864e-01
-2.260038240917782160e-01 1.470675900703038996e-01
-2.256214149139579572e-01 1.363260956151273184e-01
-2.252390057361376985e-01 1.433325769731723376e-01
-2.248565965583174120e-01 1.917667873755596053e-01
-2.244741873804971533e-01 2.775278144170425509e-01
-2.240917782026768945e-01 3.556730993988953538e-01
-2.237093690248566080e-01 3.674013580054192318e-01
-2.233269598470363493e-01 2.958798263231406378e-01
-2.229445506692160905e-01 1.998081035858424448e-01
-2.225621414913958040e-01 1.786449471009051715e-01
-2.221797323135755453e-01 2.850143949328639015e-01
-2.217973231357552866e-01 4.628857571886930145e-01
-2.214149139579350278e-01 5.810594894501945884e-01
-2.210325047801147413e-01 5.439157787355216600e-01
-2.206500956022944826e-01 3.789828838538725764e-01
-2.202676864244742239e-01 2.150978570740086915e-01
-2.198852772466539374e-01 1.699455103755362628e-01
-2.195028680688336786e-01 2.547631457226829932e-01
-2.191204588910134199e-01 3.826006083476310993e-01
-2.187380497131931334e-01 4.590887625574447961e-01
-2.183556405353728747e-01 4.582372211594776812e-01
-2.179732313575526159e-01 4.178730635132071325e-01
-2.175908221797323294e-01 3.829816698290043897e-01
-2.172084130019120707e-01 3.702176456659627135e-01
-2.168260038240918119e-01 3.813144781449835929e-01
-2.164435946462715255e-01 4.259946918406953276e-01
-2.160611854684512667e-01 5.124203029770818540e-01
-2.156787762906310080e-01 6.201326717877645445e-01
-2.152963671128107215e-01 7.033907905830579788e-01
-2.149139579349904627e-01 7.338003165708755215e-01
-2.145315487571702040e-01 7.323259709974306864e-01
-2.141491395793499175e-01 7.453992041522479184e-01
-2.137667304015296588e-01 7.889036240989452109e-01
-2.133843212237094000e-01 8.292646018741762770e-01
-2.130019120458891135e-01 8.285718098998401393e-01
-2.126195028680688548e-01 7.986843475791326474e-01
-2.122370936902485961e-01 7.925523089716697278e-01
-2.118546845124283096e-01 8.371064235211699289e-01
