# Welch's spectral window
# Measured half main lobe width: 0.003118279569892496
# frequency power
-1.902688172043010828e-01 4.402187409868434931e-01
-1.902150537634408611e-01 4.204196573686205807e-01
-1.901612903225806672e-01 4.037775585892322550e-01
-1.901075268817204456e-01 3.901507668800037743e-01
-1.900537634408602239e-01 3.793635480026169571e-01
-1.900000000000000022e-01 3.713081350230492683e-01
-1.899462365591398083e-01 3.660048964253259096e-01
-1.898924731182795866e-01 3.636040254133847127e-01
-1.898387096774193650e-01 3.643289390761961233e-01
-1.897849462365591433e-01 3.683784347162717965e-01
-1.897311827956989494e-01 3.758170720100903472e-01
-1.896774193548387277e-01 3.864866597159537509e-01
-1.896236559139785061e-01 3.999654339157360794e-01
-1.895698924731182844e-01 4.155881375604951189e-01
-1.895161290322580627e-01 4.325239540629393087e-01
-1.894623655913978688e-01 4.498947784716281206e-01
-1.894086021505376471e-01 4.669072789606926732e-01
-1.893548387096774255e-01 4.829694442052143155e-01
-1.893010752688172038e-01 4.977659766960663146e-01
-1.892473118279570099e-01 5.112752850791099091e-01
-1.891935483870967882e-01 5.237219911096265834e-01
-1.891397849462365666e-01 5.354714197849216317e-01
-1.890860215053763449e-01 5.468843733876591617e-01
-1.890322580645161510e-01 5.581596898358313075e-01
-1.889784946236559293e-01 5.691968750271252375e-01
-1.889247311827957077e-01 5.795092960291517992e-01
-1.888709677419354860e-01 5.882108949832107747e-01
-1.888172043010752921e-01 5.940859269263299991e-01
-1.887634408602150704e-01 5.957356525078408849e-01
-1.887096774193548487e-01 5.917809891835854597e-01
-1.886559139784946271e-01 5.810895336839285719e-01
-1.886021505376344054e-01 5.629904583672339369e-01
-1.885483870967742115e-01 5.374421391240447043e-01
-1.884946236559139898e-01 5.051234376583210173e-01
-1.884408602150537682e-01 4.674291371696063790e-01
-1.883870967741935742e-01 4.263614523242533205e-01
-1.883333333333333526e-01 3.843229118919097020e-01
-1.882795698924731309e-01 3.438312798529456482e-01
-1.882258064516129092e-01 3.071932567368563793e-01
-1.881720430107526876e-01 2.761887808127183597e-01
-1.881182795698924937e-01 2.518254503337998274e-01
-1.880645161290322720e-01 2.342187634487163939e-01
-1.880107526881720503e-01 2.226338941591736731e-01
-1.879569892473118287e-01 2.156904645314873525e-01
-1.879032258064516347e-01 2.116907058986111090e-01
-1.878494623655914131e-01 2.089956157923997804e-01
-1.877956989247311914e-01 2.063568471216893907e-01
-1.877419354838709697e-01 2.031221613487732280e-01
-1.876881720430107758e-01 1.992685363005400889e-01
-1.876344086021505542e-01 1.952684660082887880e-01
-1.875806451612903325e-01 1.918443513803504141e-01
-1.875268817204301108e-01 1.896958541700299594e-01
-1.874731182795699169e-01 1.892857151939017213e-01
-1.874193548387096953e-01 1.907420675527324583e-01
-1.873655913978494736e-01 1.938917586869392806e-01
-1.873118279569892519e-01 1.983964630266402407e-01
-1.872580645161290303e-01 2.039362313594622056e-01
-1.872043010752688363e-01 2.103800753553708713e-01
-1.871505376344086147e-01 2.178975755073955245e-01
-1.870967741935483930e-01 2.269891710861482448e-01
-1.870430107526881713e-01 2.384351933537752211e-01
-1.869892473118279774e-01 2.531783905664924395e-01
-1.869354838709677558e-01 2.721610338253355743e-01
-1.868817204301075341e-01 2.961402121428039491e-01
-1.868279569892473124e-01 3.255076326777950890e-01
-1.867741935483871185e-01 3.601444685095264719e-01
-1.867204301075268968e-01 3.993436536674723203e-01
-1.866666666666666752e-01 4.418267071076682484e-01
-1.866129032258064535e-01 4.858655713369971485e-01
-1.865591397849462596e-01 5.294949667012290861e-01
-1.865053763440860379e-01 5.707745382985462967e-01
-1.864516129032258163e-01 6.080436737218615217e-01
-1.863978494623655946e-01 6.401127720367114637e-01
-1.863440860215053729e-01 6.663540235463569772e-01
-1.862903225806451790e-01 6.866855260077271428e-01
-1.862365591397849574e-01 7.014731815013273142e-01
-1.861827956989247357e-01 7.113937155285072755e-01
-1.861290322580645418e-01 7.173030263948501073e-01
-1.860752688172043201e-01 7.201387913899142124e-01
-1.860215053763440984e-01 7.208629854576350526e-01
-1.859677419354838768e-01 7.204286014539019734e-01
-1.859139784946236551e-01 7.197442708842548553e-01
-1.858602150537634612e-01 7.196138563360066076e-01
-1.858064516129032395e-01 7.206425457198424311e-01
-1.857526881720430179e-01 7.231205794839326018e-01
-1.856989247311827962e-01 7.269127334704067467e-01
-1.856451612903226023e-01 7.313908097665560160e-01
-1.855913978494623806e-01 7.354439326100934426e-01
-1.855376344086021589e-01 7.375877477588109743e-01
-1.854838709677419373e-01 7.361712123262745822e-01
-1.854301075268817434e-01 7.296542424007974592e-01
-1.853763440860215217e-01 7.169067738812802126e-01
-1.853225806451613000e-01 6.974670277971778409e-01
-1.852688172043010784e-01 6.716988236643953725e-01
-1.852150537634408844e-01 6.408053204083953291e-01
-1.851612903225806628e-01 6.066869060003431402e-01
-1.851075268817204411e-01 5.716650907608286092e-01
-1.850537634408602194e-01 5.381248695888688482e-01
-1.849999999999999978e-01 5.081461051554210240e-01
-1.849462365591398039e-01 4.831969973245825445e-01
-1.848924731182795822e-01 4.639502822743494237e-01
-1.848387096774193605e-01 4.502594107782007526e-01
-1.847849462365591389e-01 4.413022808229292715e-01
-1.847311827956989450e-01 4.358691481720597949e-01
-1.846774193548387233e-01 4.327421219643515782e-01
-1.846236559139785016e-01 4.310902221761489517e-01
-1.845698924731182800e-01 4.307914774700896121e-01
-1.845161290322580860e-01 4.325975052367820872e-01
-1.844623655913978644e-01 4.380809649765631253e-01
-1.844086021505376427e-01 4.493512402902983260e-01
-1.843548387096774210e-01 4.685809264959165388e-01
-1.843010752688172271e-01 4.974406097304602259e-01
-1.842473118279570055e-01 5.365744324793321196e-01
-1.841935483870967838e-01 5.852503099545014464e-01
-1.841397849462365621e-01 6.412826221428580276e-01
-1.840860215053763405e-01 7.012593447054884521e-01
-1.840322580645161465e-01 7.610289457892591702e-01
-1.839784946236559249e-01 8.163373007520774438e-01
-1.839247311827957032e-01 8.634708269459148156e-01
-1.838709677419355093e-01 8.997675674513180288e-01
-1.838172043010752876e-01 9.238991966059612038e-01
-1.837634408602150660e-01 9.358897663002772038e-01
-1.837096774193548443e-01 9.369013665003472768e-01
-1.836559139784946226e-01 9.288656390487440850e-01
-1.836021505376344287e-01 9.140616275815300895e-01
-1.835483870967742071e-01 8.947342507658299082e-01
-1.834946236559139854e-01 8.728187762930078586e-01
-1.834408602150537637e-01 8.497984721152532783e-01
-1.833870967741935698e-01 8.266850825795473146e-01
-1.833333333333333481e-01 8.040860745796279963e-01
-1.832795698924731265e-01 7.823115130364123315e-01
-1.832258064516129048e-01 7.614777834203360074e-01
-1.831720430107527109e-01 7.415799621074947723e-01
-1.831182795698924892e-01 7.225242245902832039e-01
-1.830645161290322676e-01 7.041291365421747939e-01
-1.830107526881720459e-01 6.861163329265892452e-01
-1.829569892473118520e-01 6.681133639326406470e-01
-1.829032258064516303e-01 6.496853098709801655e-01
-1.828494623655914086e-01 6.303993140679748919e-01
-1.827956989247311870e-01 6.099119938166123189e-01
-1.827419354838709653e-01 5.880585879479139910e-01
-1.826881720430107714e-01 5.649189994956071992e-01
-1.826344086021505497e-01 5.408405613227202924e-01
-1.825806451612903281e-01 5.164094160747091378e-01
-1.825268817204301341e-01 4.923774597747255788e-01
-1.824731182795699125e-01 4.695636976442030819e-01
-1.824193548387096908e-01 4.487538880932742669e-01
-1.823655913978494691e-01 4.306184084898972420e-01
-1.823118279569892475e-01 4.156582976357264814e-01
-1.822580645161290536e-01 4.041786070840976408e-01
-1.822043010752688319e-01 3.962812915974961436e-01
-1.821505376344086102e-01 3.918704845354913369e-01
-1.820967741935483886e-01 3.906687863468625288e-01
-1.820430107526881947e-01 3.922491430781538946e-01
-1.819892473118279730e-01 3.960884688499768935e-01
-1.819354838709677513e-01 4.016423568557019319e-01
-1.818817204301075297e-01 4.084286696618237289e-01
-1.818279569892473080e-01 4.160962941822631267e-01
-1.817741935483871141e-01 4.244529317444975525e-01
-1.817204301075268924e-01 4.334354000924607875e-01
-1.816666666666666707e-01 4.430260058794290301e-01
-1.816129032258064768e-01 4.531410682300766601e-01
-1.815591397849462552e-01 4.635326309915635545e-01
-1.815053763440860335e-01 4.737431910318155581e-01
-1.814516129032258118e-01 4.831366527533355049e-01
-1.813978494623655902e-01 4.910012579923820342e-01
-1.813440860215053962e-01 4.966954589968480827e-01
-1.812903225806451746e-01 4.997939439007025864e-01
-1.812365591397849529e-01 5.001945342328835142e-01
-1.811827956989247312e-01 4.981634789163993937e-01
-1.811290322580645373e-01 4.943191437304131908e-01
-1.810752688172043157e-01 4.895714542831714478e-01
-1.810215053763440940e-01 4.850407340717950988e-01
-1.809677419354838723e-01 4.819746718560904974e-01
-1.809139784946236784e-01 4.816706476727972142e-01
-1.808602150537634567e-01 4.854010969902850525e-01
-1.808064516129032351e-01 4.943354923841863369e-01
-1.807526881720430134e-01 5.094564757115100928e-01
-1.806989247311828195e-01 5.314757093152101541e-01
-1.806451612903225978e-01 5.607620277860465574e-01
-1.805913978494623762e-01 5.972966847262852763e-01
-1.805376344086021545e-01 6.406662695043360278e-01
-1.804838709677419328e-01 6.900952146175177715e-01
-1.804301075268817389e-01 7.445100793951296980e-01
-1.803763440860215173e-01 8.026203775368920823e-01
-1.803225806451612956e-01 8.629981050197265136e-01
-1.802688172043011017e-01 9.241408994877989835e-01
-1.802150537634408800e-01 9.845106859133199162e-01
-1.801612903225806583e-01 1.042550067530624958e+00
-1.801075268817204367e-01 1.096689082277208405e+00
-1.800537634408602150e-01 1.145362609620584449e+00
-1.800000000000000211e-01 1.187060066055093621e+00
-1.799462365591397994e-01 1.220421552071147220e+00
-1.798924731182795778e-01 1.244380170655146278e+00
-1.798387096774193561e-01 1.258329069598399963e+00
-1.797849462365591622e-01 1.262276088534673102e+00
-1.797311827956989405e-01 1.256940054374109605e+00
-1.796774193548387188e-01 1.243749893880311763e+00
-1.796236559139784972e-01 1.224728244748204853e+00
-1.795698924731182755e-01 1.202269981365085227e+00
-1.795161290322580816e-01 1.178853513077560811e+00
-1.794623655913978599e-01 1.156740345693688887e+00
-1.794086021505376383e-01 1.137719666945735009e+00
-1.793548387096774444e-01 1.122941847240362723e+00
-1.793010752688172227e-01 1.112861543133682796e+00
-1.792473118279570010e-01 1.107286878053722168e+00
-1.791935483870967794e-01 1.105511734621463571e+00
-1.791397849462365577e-01 1.106497368115953117e+00
-1.790860215053763638e-01 1.109067620972056245e+00
-1.790322580645161421e-01 1.112085432214533709e+00
-1.789784946236559204e-01 1.114585662500122698e+00
-1.789247311827956988e-01 1.115848059638650858e+00
-1.788709677419355049e-01 1.115404762971692110e+00
-1.788172043010752832e-01 1.112988652887344498e+00
-1.787634408602150615e-01 1.108440878698683685e+00
-1.787096774193548399e-01 1.101605087821989404e+00
-1.786559139784946459e-01 1.092239449780880722e+00
-1.786021505376344243e-01 1.079972289334885094e+00
-1.785483870967742026e-01 1.064314613720389158e+00
-1.784946236559139809e-01 1.044725728257105191e+00
-1.784408602150537870e-01 1.020712492325363874e+00
-1.783870967741935654e-01 9.919335918473655145e-01
-1.783333333333333437e-01 9.582805830232006272e-01
-1.782795698924731220e-01 9.199167568795146854e-01
-1.782258064516129004e-01 8.772688235590474504e-01
-1.781720430107527064e-01 8.309801261421172480e-01
-1.781182795698924848e-01 7.818431089353643504e-01
-1.780645161290322631e-01 7.307307244134186863e-01
-1.780107526881720692e-01 6.785422754175972626e-01
-1.779569892473118475e-01 6.261712696040346859e-01
-1.779032258064516259e-01 5.744947964049059719e-01
-1.778494623655914042e-01 5.243774960523508444e-01
-1.777956989247311825e-01 4.766805342424092484e-01
-1.777419354838709886e-01 4.322654144856539760e-01
-1.776881720430107670e-01 3.919849004514324720e-01
-1.776344086021505453e-01 3.566562979377910780e-01
-1.775806451612903236e-01 3.270165855282293754e-01
-1.775268817204301297e-01 3.036629804908497210e-01
-1.774731182795699080e-01 2.869869058340041579e-01
-1.774193548387096864e-01 2.771125218432628490e-01
-1.773655913978494647e-01 2.738523454233655618e-01
-1.773118279569892430e-01 2.766913898871175004e-01
-1.772580645161290491e-01 2.848074426745350607e-01
-1.772043010752688275e-01 2.971293491773805973e-01
-1.771505376344086058e-01 3.124284866029206631e-01
-1.770967741935484119e-01 3.294331172889532477e-01
-1.770430107526881902e-01 3.469513522688952856e-01
-1.769892473118279685e-01 3.639874075070967385e-01
-1.769354838709677469e-01 3.798364649393878301e-01
-1.768817204301075252e-01 3.941461966736065081e-01
-1.768279569892473313e-01 4.069365152195924540e-01
-1.767741935483871096e-01 4.185732536512543067e-01
-1.767204301075268880e-01 4.296965032104136384e-01
-1.766666666666666663e-01 4.411101170505867808e-01
-1.766129032258064724e-01 4.536452166476799830e-01
-1.765591397849462507e-01 4.680167959802223332e-01
-1.765053763440860291e-01 4.846970745383288315e-01
-1.764516129032258074e-01 5.038301965702738361e-01
-1.763978494623656135e-01 5.252082346449411521e-01
-1.763440860215053918e-01 5.483181256586449059e-01
-1.762903225806451701e-01 5.724540611685724478e-01
-1.762365591397849485e-01 5.968726242963739992e-01
-1.761827956989247546e-01 6.209543065236544646e-01
-1.761290322580645329e-01 6.443280731941587458e-01
-1.760752688172043112e-01 6.669206714239050982e-01
-1.760215053763440896e-01 6.889086327824078815e-01
-1.759677419354838679e-01 7.105760352061135654e-01
-1.759139784946236740e-01 7.321089442403386771e-01
-1.758602150537634523e-01 7.533792357929414152e-01
-1.758064516129032306e-01 7.737805745925271372e-01
-1.757526881720430367e-01 7.921713041244101694e-01
-1.756989247311828151e-01 8.069559696227999179e-01
-1.756451612903225934e-01 8.163030451418824551e-01
-1.755913978494623717e-01 8.184610457464018829e-01
-1.755376344086021501e-01 8.121081063028292579e-01
-1.754838709677419561e-01 7.966587438979610969e-01
-1.754301075268817345e-01 7.724590497874416206e-01
-1.753763440860215128e-01 7.408255496737957690e-01
-1.753225806451612911e-01 7.039166934167637724e-01
-1.752688172043010972e-01 6.644610547686125024e-01
-1.752150537634408756e-01 6.253940404345633697e-01
-1.751612903225806539e-01 5.894698838138732189e-01
-1.751075268817204322e-01 5.589152409761291018e-01
-1.750537634408602106e-01 5.351777681254742403e-01
-1.750000000000000167e-01 5.188013267529794081e-01
-1.749462365591397950e-01 5.094349113986773592e-01
-1.748924731182795733e-01 5.059603521012860927e-01
-1.748387096774193794e-01 5.067078208408072326e-01
-1.747849462365591577e-01 5.097198721130969945e-01
-1.747311827956989361e-01 5.130240084167267955e-01
-1.746774193548387144e-01 5.148788747899161189e-01
-1.746236559139784927e-01 5.139679370159427885e-01
-1.745698924731182988e-01 5.095246663960733002e-01
-1.745161290322580772e-01 5.013831044127008418e-01
-1.744623655913978555e-01 4.899564110872707268e-01
-1.744086021505376338e-01 4.761529604076530919e-01
-1.743548387096774399e-01 4.612451386333624170e-01
-1.743010752688172182e-01 4.467101473179164728e-01
-1.742473118279569966e-01 4.340645067548883351e-01
-1.741935483870967749e-01 4.247140185686638092e-01
-1.741397849462365810e-01 4.198378664157224605e-01
-1.740860215053763593e-01 4.203188744959145962e-01
-1.740322580645161377e-01 4.267225735885932791e-01
-1.739784946236559160e-01 4.393174662618588577e-01
-1.739247311827957221e-01 4.581210944995716128e-01
-1.738709677419355004e-01 4.829534004153249183e-01
-1.738172043010752787e-01 5.134821108810937451e-01
-1.737634408602150571e-01 5.492533151620003773e-01
-1.737096774193548354e-01 5.897096025181715051e-01
-1.736559139784946415e-01 6.342051493715776811e-01
-1.736021505376344198e-01 6.820268522295607205e-01
-1.735483870967741982e-01 7.324244338759706707e-01
-1.734946236559140043e-01 7.846419749564667034e-01
-1.734408602150537826e-01 8.379357928249413501e-01
-1.733870967741935609e-01 8.915628239784568754e-01
-1.733333333333333393e-01 9.447327292769847062e-01
-1.732795698924731176e-01 9.965321511010306610e-01
-1.732258064516129237e-01 1.045845284665454455e+00
-1.731720430107527020e-01 1.091303689026071000e+00
-1.731182795698924803e-01 1.131294828698982347e+00
-1.730645161290322587e-01 1.164044777036404632e+00
-1.730107526881720648e-01 1.187769526548160037e+00
-1.729569892473118431e-01 1.200870649508947174e+00
-1.729032258064516214e-01 1.202140004034570886e+00
-1.728494623655913998e-01 1.190936932927530334e+00
-1.727956989247312058e-01 1.167309513807323951e+00
-1.727419354838709842e-01 1.132042270473468282e+00
-1.726881720430107625e-01 1.086624476092639346e+00
-1.726344086021505408e-01 1.033141273050119269e+00
-1.725806451612903469e-01 9.740977216681062645e-01
-1.725268817204301253e-01 9.121941255861657494e-01
-1.724731182795699036e-01 8.500805287781948438e-01
-1.724193548387096819e-01 7.901272963793586346e-01
-1.723655913978494603e-01 7.342512214510831248e-01
-1.723118279569892664e-01 6.838297100916188587e-01
-1.722580645161290447e-01 6.397172365968712970e-01
-1.722043010752688230e-01 6.023519379572050969e-01
-1.721505376344086014e-01 5.719153036153985514e-01
-1.720967741935484074e-01 5.484921908156670245e-01
-1.720430107526881858e-01 5.321795545426456497e-01
-1.719892473118279641e-01 5.231103523756019946e-01
-1.719354838709677424e-01 5.213884974408152795e-01
-1.718817204301075485e-01 5.269614617954171409e-01
-1.718279569892473269e-01 5.394780782792104601e-01
-1.717741935483871052e-01 5.581842506740416487e-01
-1.717204301075268835e-01 5.818966976617451214e-01
-1.716666666666666896e-01 6.090708391008978762e-01
-1.716129032258064679e-01 6.379511565142204077e-01
-1.715591397849462463e-01 6.667705918459863046e-01
-1.715053763440860246e-01 6.939557040105608365e-01
-1.714516129032258029e-01 7.182967838348366385e-01
-1.713978494623656090e-01 7.390551757671838251e-01
-1.713440860215053874e-01 7.559965152767479379e-01
-1.712903225806451657e-01 7.693535464096065146e-01
-1.712365591397849718e-01 7.797318070611498619e-01
-1.711827956989247501e-01 7.879753550774283299e-01
-1.711290322580645284e-01 7.950101813169946352e-01
-1.710752688172043068e-01 8.016821881974911523e-01
-1.710215053763440851e-01 8.086073462997966921e-01
-1.709677419354838912e-01 8.160525134077434295e-01
-1.709139784946236695e-01 8.238657802022100185e-01
-1.708602150537634479e-01 8.314716380973236065e-01
-1.708064516129032262e-01 8.379376626186760824e-01
-1.707526881720430323e-01 8.421064658313665019e-01
-1.706989247311828106e-01 8.427727424493008934e-01
-1.706451612903225890e-01 8.388743772971715140e-01
-1.705913978494623673e-01 8.296628651356346973e-01
-1.705376344086021734e-01 8.148228294894460655e-01
-1.704838709677419517e-01 7.945224615976450577e-01
-1.704301075268817300e-01 7.693923589642724936e-01
-1.703763440860215084e-01 7.404446318188285803e-01
-1.703225806451613145e-01 7.089539146298076133e-01
-1.702688172043010928e-01 6.763251401854123435e-01
-1.702150537634408711e-01 6.439691145292343322e-01
